Codigo_Accidente;Formulario;Longitud;Latitud;Direccion;Fecha_Acc;AA_Acc;MM_Acc;DD_Mes_Acc;Dia_Semana_Acc;Hora_Acc;Min_Acc;Localidad;Clase_Acc;Elemento_Choque;Tipo_Objeto_Fijo;Gravedad_Indicador_Tradicional;Gravedad_indicador_30d;Con_Bicicleta;Con_Carga;Con_Embriaguez;Con_Huecos;Con_Menores;Con_Moto;Con_Peaton;Con_Persona_Mayor;Con_Rutas;Con_Tpi;Con_Tpp;Con_Velocidad;Con_Sitp;Con_Troncal;Con_Alimentador;Con_Zonal;Con_Provisional;Con_Articulado;Con_Biarticulado;Con_Padron_Dual;
10597990;A001613416;-74,13187531;4,629629369;AV AVENIDA DE LAS AMERICAS - KR 70 B 02;02/11/2023;2023;Noviembre;2;jueves;9;50;KENNEDY;Choque;Vehículo;;Con Heridos;Con Heridos;SI;;;;;;;;;;;;;;;;;;;;
10597992;A001613478;-74,09258393;4,636377889;CL 26 - KR 45  02;01/11/2023;2023;Noviembre;1;miércoles;9;27;TEUSAQUILLO;Choque;Vehículo;;Con Heridos;Con Heridos;SI;;;;SI;;;;;SI;;;;;;;;;;;
10597996;A001613765;-74,17419282;4,576282551;CL 75 D S- KR 74 BIS 02;02/11/2023;2023;Noviembre;2;jueves;14;46;CIUDAD BOLIVAR;Choque;Vehículo;;Con Heridos;Con Heridos;SI;;;;SI;;;SI;;;;;;;;;;;;;
10597999;A001613647;-74,12970689;4,593773091;AU SUR - KR 50 A BIS 02;05/11/2023;2023;Noviembre;5;domingo;22;10;PUENTE ARANDA;Atropello;;;Con Heridos;Con Heridos;;;;;;SI;SI;;;;;;;;;;;;;;
10598001;A001613469;-74,09300412;4,665911194;CL 63 - KR 68  02;02/11/2023;2023;Noviembre;2;jueves;8;20;TEUSAQUILLO;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10598007;A001613786;-74,09820495;4,646137634;AC 26 - KR 59  02;02/11/2023;2023;Noviembre;2;jueves;22;30;TEUSAQUILLO;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10598008;A001613484;-74,05694676;4,657588959;CL 73 - KR 10  02;04/11/2023;2023;Noviembre;4;sábado;18;0;CHAPINERO;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10598017;A001613506;-74,09843115;4,48435046;CL 115 S- TV 8 E 02;06/11/2023;2023;Noviembre;6;lunes;17;40;USME;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;SI;;;;;;;;;;;;;;
10598018;A001613987;-74,0794102;4,634541996;KR 30 - CL 45 A 02;07/11/2023;2023;Noviembre;7;martes;9;30;PUENTE ARANDA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10598019;A001613532;-74,05172258;4,719048748;CL 134 - KR 45  02;09/11/2023;2023;Noviembre;9;jueves;2;15;USAQUEN;Choque;Vehículo;;Solo Daños;Solo Daños;;;SI;;;SI;;;;;;;;;;;;;;;
10598020;A001604208;-74,16552586;4,637928332;CL 38 S- KR 87 I 02;31/10/2023;2023;Octubre;31;martes;8;57;KENNEDY;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10598030;A001604345;-74,10799791;4,674257074;KR 73 A - CL 54  02;03/11/2023;2023;Noviembre;3;viernes;21;2;ENGATIVA;Choque;Semoviente;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10598031;A001613563;-74,14169213;4,638300155;CL 8 - KR 78  02;03/11/2023;2023;Noviembre;3;viernes;18;32;KENNEDY;Choque;Vehículo;;Con Heridos;Con Heridos;SI;;;;;SI;;;;;;;;;;;;;;;
10598032;A001574497;-74,06688765;4,636457526;AV AVENIDA CARACAS - CL 49  55;04/11/2023;2023;Noviembre;4;sábado;0;20;CHAPINERO;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10598049;A001574675;-74,12489085;4,729731119;KR 120 - CL 81  02;06/11/2023;2023;Noviembre;6;lunes;7;44;ENGATIVA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10598057;A001604464;-74,18304978;4,613262128;KR 81 A - CL 59 S 02;05/11/2023;2023;Noviembre;5;domingo;9;20;BOSA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10598060;A001613436;-74,1667181;4,642997575;CL 34 A S- KR 90 A 1;27/10/2023;2023;Octubre;27;viernes;11;11;KENNEDY;Choque;Vehículo;;Con Heridos;Con Heridos;SI;;;;;;;;;;SI;;SI;;;SI;;;;;
10598063;A001613449;-74,18116568;4,608631128;CL 59 S- KR 80  02;01/11/2023;2023;Noviembre;1;miércoles;12;30;BOSA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10598069;A001613959;-74,06068367;4,677384026;KR 30 - CL 89 A 02;07/11/2023;2023;Noviembre;7;martes;6;0;BARRIOS UNIDOS;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10598124;A001604736;-74,12646142;4,562024811;CL 53 S- KR 12 D 02;09/11/2023;2023;Noviembre;9;jueves;7;0;TUNJUELITO;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;;;;;SI;SI;;;;;;;;;;
10598126;A001604262;-74,16547684;4,691579724;CL 17 - KR 130  02;10/11/2023;2023;Noviembre;10;viernes;10;0;FONTIBON;Choque;Vehículo;;Con Muertos;Con Muertos;;SI;;;;SI;;;;;;;;;;;;;;;
10596980;A001574916;-74,12136523;4,602619956;CL 26 S- KR 50  02;07/10/2023;2023;Octubre;7;sábado;11;59;PUENTE ARANDA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;SI;;SI;;;;;;;;;;;
10597591;A001613783;-74,18888582;4,628544453;CL 57 S- KR 88 H 02;26/10/2023;2023;Octubre;26;jueves;19;30;BOSA;Choque;Vehículo;;Con Heridos;Con Heridos;SI;;;;SI;SI;;;;;;;;;;;;;;;
10595598;A001575316;-74,13552999;4,658737436;KR 84 - CL 17  02;04/09/2023;2023;Septiembre;4;lunes;9;0;FONTIBON;Caida de ocupante;;;Con Heridos;Con Heridos;;;;;;;;SI;;;SI;;SI;;;SI;;;;;
10595603;A001575209;-74,07942889;4,633151348;KR 30 - CL 42  02;04/09/2023;2023;Septiembre;4;lunes;18;30;TEUSAQUILLO;Choque;Objeto Fijo;Otro;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10595611;A001575811;-74,10865692;4,647063816;KR 68 - CL 22 A 02;04/09/2023;2023;Septiembre;4;lunes;17;29;TEUSAQUILLO;Choque;Objeto Fijo;Otro;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10595619;A001575940;-74,06769489;4,619919993;CL 33 - KR 7  02;06/09/2023;2023;Septiembre;6;miércoles;11;15;SANTA FE;Choque;Vehículo;;Con Heridos;Con Heridos;SI;;;;;;;;;;SI;;SI;SI;;;;;;SI;
10595620;A001576034;-74,08982781;4,552678793;TV 6 B E- CL 37 C S 02;04/09/2023;2023;Septiembre;4;lunes;10;48;SAN CRISTOBAL;Choque;Vehículo;;Con Muertos;Con Muertos;;SI;;;;SI;;;;;;;;;;;;;;;
10595628;A001576035;-74,12591154;4,727365007;KR 120 - CL 80  02;01/09/2023;2023;Septiembre;1;viernes;23;59;ENGATIVA;Choque;Vehículo;;Con Heridos;Con Heridos;;SI;;;;SI;;;;;;;;;;;;;;;
10595632;A001575151;-74,10120038;4,577557569;KR 12 D - CL 24 S 02;02/09/2023;2023;Septiembre;2;sábado;7;15;RAFAEL URIBE URIBE;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;SI;;;;;;;;;;;;;
10595638;A001576191;-74,10397915;4,625205827;CL 13 - KR 46  02;07/09/2023;2023;Septiembre;7;jueves;8;33;PUENTE ARANDA;Choque;Vehículo;;Con Heridos;Con Heridos;SI;;;;;SI;;;;;;;;;;;;;;;
10595718;A001576197;-74,09469316;4,720011116;AV AVENIDA CIUDAD DE CALI - KR 93  02;10/09/2023;2023;Septiembre;10;domingo;6;15;SUBA;Choque;Vehículo;;Solo Daños;Solo Daños;;;SI;;;;;;;;;;;;;;;;;;
10595792;A001576186;-74,04912261;4,703021021;KR 19 - CL 123  02;09/09/2023;2023;Septiembre;9;sábado;6;40;USAQUEN;Caida de ocupante;;;Con Heridos;Con Heridos;;;;;;;;;;;SI;;SI;;;SI;;;;;
10595793;A001576058;-74,09106049;4,706777435;CL 90 - KR 75  02;06/09/2023;2023;Septiembre;6;miércoles;16;0;ENGATIVA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10595794;A001575923;-74,14546287;4,690381611;CL 24 - KR 116  02;09/09/2023;2023;Septiembre;9;sábado;22;30;FONTIBON;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10595803;A001575986;-74,09659771;4,673896137;CL 64 D - KR 69 J 02;07/09/2023;2023;Septiembre;7;jueves;9;50;ENGATIVA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10599963;A001606511;-74,14325205;4,595381257;CL 45 A S- KR 56  02;26/12/2023;2023;Diciembre;26;martes;18;33;TUNJUELITO;Atropello;;;Con Heridos;Con Heridos;;;;;;SI;SI;;;;;;;;;;;;;;
10599965;A001614114;-74,13838116;4,693966907;CL 26 - KR 113  02;26/12/2023;2023;Diciembre;26;martes;17;1;FONTIBON;Atropello;;;Con Heridos;Con Heridos;;;;;;;SI;SI;;;SI;;SI;;;SI;;;;;
10599968;A001613822;-74,13720099;4,693531174;CL 26 - KR 110  02;26/12/2023;2023;Diciembre;26;martes;16;30;FONTIBON;Atropello;;;Con Heridos;Con Heridos;;;;;;;SI;SI;;SI;;;;;;;;;;;
10599972;A001606198;-74,19804968;4,605880677;CL 72 C S- KR 79 D 02;23/12/2023;2023;Diciembre;23;sábado;22;5;BOSA;Atropello;;;Con Heridos;Con Heridos;;;;;;SI;SI;;;;;;;;;;;;;;
10599973;A001606545;-74,07372651;4,594823814;KR 4 - CL 9  02;26/12/2023;2023;Diciembre;26;martes;22;10;CANDELARIA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10599988;A001606606;-74,11623416;4,591770569;KR 30 - CL 31 S 02;29/12/2023;2023;Diciembre;29;viernes;1;45;ANTONIO NARIÑO;Choque;Objeto Fijo;Arbol;Con Muertos;Con Muertos;;;;;;SI;;;;;;;;;;;;;;;
10599990;A001606049;-74,1111617;4,569682534;DG 32 C BIS A S- TV 12 D 02;27/12/2023;2023;Diciembre;27;miércoles;20;10;RAFAEL URIBE URIBE;Choque;Vehículo;;Solo Daños;Solo Daños;;;;;;;;SI;;;;;;;;;;;;;
10600089;A001606592;-74,08625478;4,583049444;KR 8 - CL 7 S 02;29/12/2023;2023;Diciembre;29;viernes;8;20;SAN CRISTOBAL;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10600176;A001574888;-74,12603227;4,727191478;CL 80 - KR 120  02;30/12/2023;2023;Diciembre;30;sábado;16;55;ENGATIVA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10600179;A001606508;-74,18315394;4,596812961;KR 77 G - CL 65 C S 02;25/12/2023;2023;Diciembre;25;lunes;20;28;BOSA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10594545;A001575071;-74,06436375;4,728381412;KR 58 - CL 138  02;10/08/2023;2023;Agosto;10;jueves;10;15;SUBA;Caida de ocupante;;;Con Heridos;Con Heridos;;;;;;;;SI;;;SI;;SI;;;SI;;;;;
10594552;A001575158;-74,06341257;4,676392382;KR 30 - CL 87  02;10/08/2023;2023;Agosto;10;jueves;6;25;BARRIOS UNIDOS;Atropello;;;Con Heridos;Con Heridos;;;;;;;SI;;;;;;;;;;;;;;
10594553;A001573097;-74,18227194;4,600048096;CL 65 A - KR 77 M 02;10/08/2023;2023;Agosto;10;jueves;5;30;BOSA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10594555;A001573454;-74,15015067;4,62756907;KR 78 K - CL 26 S 02;31/07/2023;2023;Julio;31;lunes;18;40;KENNEDY;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;SI;SI;;;;;;;;;;;;;;;
10595425;A001575790;-74,07053739;4,711103382;CL 127 - KR 58  02;27/08/2023;2023;Agosto;27;domingo;16;0;SUBA;Choque;Vehículo;;Con Heridos;Con Heridos;SI;;;;;;;;;;;;;;;;;;;;
10595433;A001575648;-74,17474922;4,614542803;KR 80 - CL 55 S 02;31/08/2023;2023;Agosto;31;jueves;22;55;KENNEDY;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10595434;A001575820;-74,20276491;4,631151609;KR 95 A - CL 72 S 02;31/08/2023;2023;Agosto;31;jueves;16;35;BOSA;Choque;Vehículo;;Con Heridos;Con Heridos;SI;;;;;;;;;;;;;;;;;;;;
10595686;A001575895;-74,1823372;4,633787628;KR 89 B - CL 50 B S 02;05/09/2023;2023;Septiembre;5;martes;9;40;BOSA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;SI;;;;;;;;;;;
10595687;A001572417;-74,16424465;4,643132484;CL 26 S- KR 89 C 02;06/09/2023;2023;Septiembre;6;miércoles;22;15;KENNEDY;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10595697;A001576189;-74,10134443;4,64296551;CL 24 - KR 58  02;08/09/2023;2023;Septiembre;8;viernes;19;51;TEUSAQUILLO;Choque;Vehículo;;Con Heridos;Con Heridos;SI;;;;;;;;;SI;;;;;;;;;;;
10595788;A001576288;-74,08284334;4,624473295;KR 30 - CL 24  02;08/09/2023;2023;Septiembre;8;viernes;12;50;TEUSAQUILLO;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;SI;;;;;;;;;;;
10595796;A001576060;-74,133071;4,662861644;KR 86 - CL 19  02;07/09/2023;2023;Septiembre;7;jueves;22;40;FONTIBON;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10595866;A001574003;-74,15123858;4,626462379;KR 78 K - CL 35 S 02;02/09/2023;2023;Septiembre;2;sábado;8;10;KENNEDY;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10590627;A001570176;-74,11627439;4,580175071;CL 33 S- KR 23  02;30/04/2023;2023;Abril;30;domingo;6;30;RAFAEL URIBE URIBE;Choque;Vehículo;;Con Heridos;Con Heridos;;;SI;;;SI;;;;;;;;;;;;;;;
10590629;A001570028;-74,09093615;4,615267992;KR 30 - CL 15  02;29/04/2023;2023;Abril;29;sábado;20;30;LOS MARTIRES;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10590630;A001570030;-74,07410767;4,688058731;KR 68 - CL 98  02;30/04/2023;2023;Abril;30;domingo;13;54;BARRIOS UNIDOS;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;SI;;;;;;;;;;;;;
10590632;A001570127;-74,076882;4,613997395;CL 23 - KR 18  02;02/05/2023;2023;Mayo;2;martes;9;32;LOS MARTIRES;Atropello;;;Con Heridos;Con Heridos;;;;;;;SI;;;SI;;;;;;;;;;;
10590635;A001569732;-74,12965923;4,708283151;KR 111 C - CL 70 BIS 02;01/05/2023;2023;Mayo;1;lunes;20;0;ENGATIVA;Atropello;;;Con Heridos;Con Heridos;;;;;SI;SI;SI;;;;;;;;;;;;;;
10590636;A001570273;-74,067789;4,624064302;KR 13 - CL 36  02;02/05/2023;2023;Mayo;2;martes;21;50;SANTA FE;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;SI;;SI;;;SI;;;;;
10590637;A001570089;-74,09947304;4,681196853;KR 72 - CL 66 A 02;01/05/2023;2023;Mayo;1;lunes;6;38;ENGATIVA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;;;;;;;;;;;;;;;;
10590648;A001570084;-74,09072164;4,534593632;KR 11 E- CL 55 S 02;01/05/2023;2023;Mayo;1;lunes;16;30;SAN CRISTOBAL;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10590663;A001570225;-74,05011048;4,697283653;KR 19 - CL 113  02;02/05/2023;2023;Mayo;2;martes;13;18;USAQUEN;Caida de ocupante;;;Con Heridos;Con Heridos;;;;;;;;SI;;;SI;;SI;;;SI;;;;;
10590703;A001570326;-74,06237007;4,641138771;KR 7 - CL 55  02;06/05/2023;2023;Mayo;6;sábado;17;54;CHAPINERO;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10590705;A001570145;-74,16654413;4,682013039;CL 14 B - KR 123  02;02/05/2023;2023;Mayo;2;martes;10;40;FONTIBON;Atropello;;;Con Heridos;Con Heridos;;;;;;SI;SI;SI;;;;;;;;;;;;;
10590710;A001569596;-74,18253645;4,612371724;CL 59 S- KR 80 J 02;03/05/2023;2023;Mayo;3;miércoles;20;1;BOSA;Atropello;;;Con Heridos;Con Heridos;;;;;;;SI;;;;;;;;;;;;;;
10590793;A001570033;-74,08280828;4,669669882;KR 60 - CL 67 B 02;06/05/2023;2023;Mayo;6;sábado;17;30;BARRIOS UNIDOS;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;SI;;;;;;;;;;;;;
10586884;A001518434;-74,12263659;4,72365765;CL 80 - KR 116  02;28/01/2023;2023;Enero;28;sábado;15;36;ENGATIVA;Choque;Vehículo;;Solo Daños;Solo Daños;;;;;;SI;;;;;;;;;;;;;;;
10586980;A001519904;-74,15692791;4,628774663;KR 80 - CL 36 S 02;30/01/2023;2023;Enero;30;lunes;17;10;KENNEDY;Choque;Vehículo;;Con Heridos;Con Heridos;SI;;;;SI;SI;;;;;;;;;;;;;;;
10586985;A001566670;-74,13484836;4,582837507;KR 29 - CL 50 A S 02;31/01/2023;2023;Enero;31;martes;9;0;TUNJUELITO;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10586989;A001519959;-74,12924321;4,602023591;KR 52 - CL 37 S 02;31/01/2023;2023;Enero;31;martes;6;40;PUENTE ARANDA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;SI;;;;;;SI;;SI;;;SI;;;;;
10587385;A001567240;-74,14457916;4,671540377;CL 17 - KR 98  02;12/02/2023;2023;Febrero;12;domingo;6;35;FONTIBON;Choque;Vehículo;;Solo Daños;Solo Daños;;;SI;;;;;;;SI;;;;;;;;;;;
10587388;A001567085;-74,13863329;4,623526883;AV AVENIDA BOYACA - CL 2 S 02;11/02/2023;2023;Febrero;11;sábado;0;1;KENNEDY;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;SI;;;;;;;;;;;
10587438;A001567170;-74,11609187;4,583163839;KR 24 A - CL 32 S 02;12/02/2023;2023;Febrero;12;domingo;21;0;RAFAEL URIBE URIBE;Atropello;;;Con Heridos;Con Heridos;;;;;;;SI;;;;;;;;;;;;;;
10587441;A001567230;-74,16899799;4,591844584;CL 60 A S- KR 73  02;11/02/2023;2023;Febrero;11;sábado;16;30;CIUDAD BOLIVAR;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10587443;A001567224;-74,11157614;4,693144773;KR 90 - CL 68 A 02;12/02/2023;2023;Febrero;12;domingo;22;9;ENGATIVA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;SI;;;;;SI;;;;;;;;;;;
10587444;A001567065;-74,15351652;4,628472969;KR 79 A - CL 35 S 02;11/02/2023;2023;Febrero;11;sábado;11;30;KENNEDY;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10587448;A001520104;-74,0731132;4,612324185;KR 13 - CL 24 A 02;11/02/2023;2023;Febrero;11;sábado;16;0;SANTA FE;Atropello;;;Con Heridos;Con Heridos;;;;;;SI;SI;;;;;;;;;;;;;;
10587547;A001567179;-74,07125035;4,59690532;KR 3 - CL 12  02;12/02/2023;2023;Febrero;12;domingo;17;10;CANDELARIA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10587620;A001567164;-74,13177032;4,645442285;AV AVENIDA BOYACA - CL 12 BIS 02;14/02/2023;2023;Febrero;14;martes;15;31;KENNEDY;Otro;;;Con Heridos;Con Heridos;;;;;;;;;;;SI;;SI;;;SI;;;;;
10587655;A001567156;-74,16668241;4,681873822;KR 123 - CL 14 B 02;16/02/2023;2023;Febrero;16;jueves;16;10;FONTIBON;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;SI;;;;;;;;;;
10587656;A001567289;-74,079965;4,755602886;KR 92 - CL 159  02;15/02/2023;2023;Febrero;15;miércoles;16;54;SUBA;Volcamiento;;;Con Heridos;Con Heridos;SI;;;;;;;;;;;;;;;;;;;;
10587711;A001519627;-74,13088707;4,567370877;DG 54 S- KR 18 C 02;19/02/2023;2023;Febrero;19;domingo;22;40;TUNJUELITO;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;SI;;;;;;;;;;;
10590865;A001570271;-74,10394994;4,565495134;KR 10 - CL 35 D S 02;08/05/2023;2023;Mayo;8;lunes;7;35;SAN CRISTOBAL;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10590870;A001569900;-74,14695432;4,649203751;KR 86 - CL 10  02;07/05/2023;2023;Mayo;7;domingo;6;20;KENNEDY;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;SI;;;;;;;;;;
10590886;A001570499;-74,07170071;4,669996564;KR 20 - CL 75  02;07/05/2023;2023;Mayo;7;domingo;8;5;BARRIOS UNIDOS;Choque;Vehículo;;Con Muertos;Con Muertos;;;;;;SI;;;;;;;;;;;;;;;
10590889;A001570472;-74,06583129;4,760471816;KR 72 - CL 170  02;09/05/2023;2023;Mayo;9;martes;11;10;SUBA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10590903;A001570494;-74,18514054;4,632890079;CL 54 B S- KR 89 B 02;07/05/2023;2023;Mayo;7;domingo;12;59;BOSA;Choque;Vehículo;;Con Heridos;Con Heridos;SI;;;;SI;SI;;;;;;;;;;;;;;;
10590905;A001570492;-74,08279531;4,669660865;KR 60 - CL 67 B 02;07/05/2023;2023;Mayo;7;domingo;3;20;BARRIOS UNIDOS;Choque;Objeto Fijo;Otro;Solo Daños;Solo Daños;;;;;;;;;;;;SI;;;;;;;;;
10590915;A001570311;-74,08497408;4,589501009;CL 1 - KR 10  02;09/05/2023;2023;Mayo;9;martes;10;33;SANTA FE;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;SI;SI;;;;;;;;;;;;;;;
10590964;A001570609;-74,16665588;4,610694185;CL 50 S- KR 77 V 02;10/05/2023;2023;Mayo;10;miércoles;11;0;KENNEDY;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10590971;A001570517;-74,13412718;4,681464179;CL 24 - KR 100  02;09/05/2023;2023;Mayo;9;martes;17;50;FONTIBON;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;SI;;;;;;;;;;
10590974;A001570251;-74,18599858;4,607516752;KR 80 C - CL 65 D S 02;10/05/2023;2023;Mayo;10;miércoles;18;40;BOSA;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10586967;A001519882;-74,13853332;4,665544973;KR 96 - CL 17 A 02;31/01/2023;2023;Enero;31;martes;13;10;FONTIBON;Atropello;;;Con Heridos;Con Heridos;;;;;SI;;SI;;;;;;;;;;;;;;
10586968;A001520147;-74,14912804;4,676759224;CL 17 - KR 106  02;31/01/2023;2023;Enero;31;martes;5;8;FONTIBON;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;SI;;SI;;;SI;;;;;
10586970;A001520146;-74,11611541;4,694977139;CL 68 - KR 95  02;30/01/2023;2023;Enero;30;lunes;19;20;ENGATIVA;Choque;Vehículo;;Con Heridos;Con Heridos;SI;;;;;;;;;;;;;;;;;;;;
10586978;A001517272;-74,07150686;4,721045786;KR 59 B - CL 130  02;30/01/2023;2023;Enero;30;lunes;7;58;SUBA;Atropello;;;Con Heridos;Con Heridos;;;;;;;SI;SI;;;;;;;;;;;;;
10586981;A001519991;-74,17941294;4,597152098;CL 61 S- KR 54  02;01/02/2023;2023;Febrero;1;miércoles;5;40;BOSA;Choque;Vehículo;;Con Heridos;Con Heridos;;SI;;;;SI;;;;;;;;;;;;;;;
10586983;A001566669;-74,09834611;4,551535506;KR 1 A - CL 41 S 02;31/01/2023;2023;Enero;31;martes;6;10;SAN CRISTOBAL;Atropello;;;Con Heridos;Con Heridos;;;;;SI;SI;SI;;;;;;;;;;;;;;
10586986;A001519495;-74,15590135;4,572595251;DG 68 A BIS S- KR 44 C 02;31/01/2023;2023;Enero;31;martes;17;35;CIUDAD BOLIVAR;Atropello;;;Con Heridos;Con Heridos;;;;;;SI;SI;SI;;;;;;;;;;;;;
10586992;A001520164;-74,13696057;4,553659085;TV 17 - CL 65 S 02;01/02/2023;2023;Febrero;1;miércoles;16;10;TUNJUELITO;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;SI;SI;SI;SI;;SI;;;;;;;;;;;
10587059;A001519213;-74,08624609;4,567944018;KR 3 E- CL 22 C S 02;03/02/2023;2023;Febrero;3;viernes;22;34;SAN CRISTOBAL;Caida de ocupante;;;Con Heridos;Con Heridos;;;;;;;;;;;;;;;;;;;;;
10587089;A001566834;-74,10667815;4,744868992;CL 139 - KR 118  02;05/02/2023;2023;Febrero;5;domingo;16;9;USAQUEN;Caida de ocupante;;;Con Heridos;Con Heridos;;;;;;;;SI;;;SI;;SI;;SI;;;;;;
10587090;A001519960;-74,18987421;4,603555701;DG 69 B S- KR 78 L 02;05/02/2023;2023;Febrero;5;domingo;1;4;BOSA;Choque;Vehículo;;Solo Daños;Solo Daños;;;SI;;;;;;;SI;;;;;;;;;;;
10587093;A001566764;-74,15326831;4,625254079;KR 78 M - CL 36 BIS S 02;04/02/2023;2023;Febrero;4;sábado;7;35;KENNEDY;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;SI;;;;;;;;;;;;;;;
10587235;A001566777;-74,06581668;4,64256181;KR 14 - CL 55  02;06/02/2023;2023;Febrero;6;lunes;6;40;TEUSAQUILLO;Atropello;;;Con Heridos;Con Heridos;;;;;SI;SI;SI;;;;;;;;;;;;;;
10587236;A001519898;-74,08075902;4,611817913;CL 19 - KR 19  02;05/02/2023;2023;Febrero;5;domingo;12;20;LOS MARTIRES;Choque;Vehículo;;Con Heridos;Con Heridos;;;;;;;;SI;;SI;;;;;;;;;;;
10587237;A001518830;-74,10779861;4,706314368;CL 80 - KR 94  02;06/02/2023;2023;Febrero;6;lunes;5;48;ENGATIVA;Choque;Vehículo;;Con Heridos;Con Heridos;SI;;;;;SI;;;;;;;;;;;;;;;
